,anlegg_nr,anlegg_navn,etat,opprettet,nedlagt,type,kno,adresse,postnr,regine,lon_utl,lat_utl,lon_anl,lat_anl,status
2211,2012AL00,Gjerdebakken. L. Lerr,,,,RENSEANLEGG,2012,,,213.42Z,23.51667,70.32547,,,
2212,2012AL02,Mellombakken. Rafsbot,,,,RENSEANLEGG,2012,,,212.82,23.52486,70.02747,,,
2213,2012AL05,Talvik,,,,RENSEANLEGG,2012,,,212.10,22.96552,70.04503,,,
2214,2012AL06,Hjemmeluft,,,,RENSEANLEGG,2012,,,212.3Z,22.93206,69.95317,,,
2215,2012AL08,Bossekop-2,,,,RENSEANLEGG,2012,,,212.52,23.22631,69.96569,,,
2216,2012AL17,Amtmannsnes,,,,RENSEANLEGG,2012,,,212.52,23.30918,69.99334,,,
2217,2012AL18,Bukta-Hovedutslipp,,,,RENSEANLEGG,2012,,,212.52,23.33284,69.98227,,,
2218,2012AL21,Storekorsnes,,,,RENSEANLEGG,2012,,,213.30,23.19542,70.21955,,,
2219,2015AL00,Sørvær,,,,RENSEANLEGG,2015,,,216.53,21.98694,70.63108,,,
2220,2015AL01,Breivikbotn,,,,RENSEANLEGG,2015,,,216.52,22.28472,70.58887,,,
2221,2017AL17,SKAIDI,,,,RENSEANLEGG,2017,,,213.A0,24.47313,70.44358,,,
2222,2018AL05,Havøysund 5,,,,RENSEANLEGG,2018,,,220.3,24.66092,70.99423,,,
2223,2019AL02,Nordvåg,,,,RENSEANLEGG,2019,,,221.2,26.02932,70.98314,,,
2224,2019AL03,Gjesvær,,,,RENSEANLEGG,2019,,,221.1,25.89776,71.02287,,,
2225,2019AL04,"Kamøyvær,Sentrum",,,,RENSEANLEGG,2019,,,221.1,25.91277,71.05065,,,
2226,2019AL06,Skarsvåg,,,,RENSEANLEGG,2019,,,221.1,25.83731,71.11486,,,
2227,2019AL07,"Honningsvåg,Juldagsne",,,,RENSEANLEGG,2019,,,221.2,25.98441,70.97393,,,
2228,2020AL00,Indre Billefjord Rens,,,,RENSEANLEGG,2020,,,222.72,25.04585,70.3198,,,
2229,2020AL20,Olderfjord,,,,RENSEANLEGG,2020,,,222.51,25.06885,70.48052,,,
2230,2020AL25,Stabburselv Camping,,,,RENSEANLEGG,2020,,,223.A2,24.90775,70.17999,,,
2231,2020AL26,Lakselv,,,,RENSEANLEGG,2020,,,224.21,24.98526,70.05888,,,
2232,2021AL21,Stuorrageadgi Avløpsr,,,,RENSEANLEGG,2021,,,234.GA10,25.50544,69.47047,,,
2233,2022AL00,Snattvika. Kjøllefjor,,,,RENSEANLEGG,2022,,,231.1,27.29784,70.94968,,,
2234,2022AL01,Kunes,,,,RENSEANLEGG,2022,,,228.51,26.5137,70.34982,,,
2235,2022AL24,Ifjord Campingplass,,,,RENSEANLEGG,2022,,,229.42,27.10785,70.46514,,,
2236,2023AL01,Mehamn Søndre,,,,RENSEANLEGG,2023,,,231.63,27.82998,71.03718,,,
2237,2023AL02,Mehamn Nordre,,,,RENSEANLEGG,2023,,,231.63,27.83845,71.04252,,,
2238,2023AL03,Mehamn Vevika,,,,RENSEANLEGG,2023,,,231.63,27.85791,71.04602,,,
2239,2023AL04,Gamvik Søndre,,,,RENSEANLEGG,2023,,,231.81,28.25625,71.06258,,,
2240,2023AL07,Skjånes Boligfelt,,,,RENSEANLEGG,2023,,,232.3,28.09531,70.8004,,,
2241,2024AL11,"Berlevåg, Avløpssone",,,,RENSEANLEGG,2024,,,235.32,29.102,70.86082,,,
2242,2025AL03,ØSTRE SEIDA,,,,RENSEANLEGG,2025,,,234.B41,28.1765,70.23407,,,
2243,2025AL04,SKIPAGURRA,,,,RENSEANLEGG,2025,,,234.B41,28.21777,70.17012,,,
2244,2025AL07,Rustefjelbma Boligfel,,,,RENSEANLEGG,2025,,,234.A31,28.19566,70.40435,,,
2245,2025AL32,Tana bru,,,,RENSEANLEGG,2025,,,234.B30,28.19113,70.20164,,,
2246,2027AL01,Vesterelvnes Avløpsst,,,,RENSEANLEGG,2027,,,241.51,28.57974,70.16429,,,
2247,2027AL02,Nesseby Avløpsstasjon,,,,RENSEANLEGG,2027,,,241.30,28.88438,70.1433,,,
2248,2028AL03,Neptunbukta,,,,RENSEANLEGG,2028,,,237.10,29.70386,70.62991,,,
2249,2028AL04,Sentrum/Storholmen,,,,RENSEANLEGG,2028,,,237.10,29.72427,70.63269,,,
2250,2028AL05,Nordskogen,,,,RENSEANLEGG,2028,,,237.10,29.73297,70.63704,,,
2251,2030AL01,Svanvik Tettsted,,,,RENSEANLEGG,2030,,,246.B,30.04938,69.45867,,,
2252,2030AL02,Kirkenes Sykehus,,,,RENSEANLEGG,2030,,,246.4,30.08513,69.73173,,,
2253,2030AL03,Kirkenes,,,,RENSEANLEGG,2030,,,246.4,30.04285,69.72963,,,
2254,2030AL04,Bugøynes,,,,RENSEANLEGG,2030,,,242.5,29.66231,69.97852,,,
2255,2030AL05,Elvenes,,,,RENSEANLEGG,2030,,,246.510,30.12183,69.68082,,,
2256,2030AL06,Neiden Boligfelt,,,,RENSEANLEGG,2030,,,244.A0,29.3736,69.69547,,,
2257,2030AL07,Jakobsnes,,,,RENSEANLEGG,2030,,,246.52,30.12305,69.73007,,,
2258,2030AL08,Høybuktmoen. Korsfjor,,,,RENSEANLEGG,2030,,,244.62,29.87935,69.72868,,,
2259,2030AL09,Prestøya,,,,RENSEANLEGG,2030,,,246.4,30.09497,69.72606,,,
2260,2030AL41,Sandnes,,,,RENSEANLEGG,2030,,,246.32,29.93351,69.67345,,,
2261,2030AL50,Skogfoss Renseanlegg,,,,RENSEANLEGG,2030,,,246.D1,29.6984,69.3776,,,
2262,0828AL41,,,,,RENSEANLEGG,828,,,016.CB2Z,,,,,
2263,1103AL26,,,,,RENSEANLEGG,1103,,,029.11,,,,,
2264,1422AL11,,,,,RENSEANLEGG,1422,,,072.51,,,,,
2265,1445AL06,,,,,RENSEANLEGG,1445,,,087.C0,,,,,
2266,0612AL11,,,,,RENSEANLEGG,612,,,012.E0,,,,,
2267,0616AL16,,,,,RENSEANLEGG,616,,,012.CD1,,,,,
2268,0617AL07,,,,,RENSEANLEGG,617,,,012.CD51,,,,,
2269,0617AL90,,,,,RENSEANLEGG,617,,,012.CE20,,,,,
2270,1524AL00,,,,,RENSEANLEGG,1524,,,099.42,,,,,
2271,1524AL04,,,,,RENSEANLEGG,1524,,,099.A,,,,,
2272,1524AL07,,,,,RENSEANLEGG,1524,,,099.10,,,,,
2273,1560AL00,,,,,RENSEANLEGG,1560,,,111.1,,,,,
2274,1560AL03,,,,,RENSEANLEGG,1560,,,111.411,,,,,
2275,1560AL13,,,,,RENSEANLEGG,1560,,,109.712,,,,,
2276,1621AL17,,,,,RENSEANLEGG,1621,,,133.413,,,,,
2277,1755AL01,,,,,RENSEANLEGG,1755,,,143.81,,,,,
2278,1805AL01,,,,,RENSEANLEGG,1805,,,174.50,,,,,
2279,1805AL05,,,,,RENSEANLEGG,1805,,,174.12,,,,,
2280,1805AL07,,,,,RENSEANLEGG,1805,,,173.A0,,,,,
2281,1805AL08,,,,,RENSEANLEGG,1805,,,174.3114,,,,,
2282,1816AL01,,,,,RENSEANLEGG,1816,,,148.70,,,,,
2283,1820AL00,,,,,RENSEANLEGG,1820,,,150.40,,,,,
2284,1827AL15,,,,,RENSEANLEGG,1827,,,154.21,,,,,
2285,1827AL16,,,,,RENSEANLEGG,1827,,,154.21,,,,,
2286,0623AL11,,,,,RENSEANLEGG,623,,,012.D51,,,,,
2287,0631AL32,,,,,RENSEANLEGG,631,,,015.F2A,,,,,
2288,0633AL21,,,,,RENSEANLEGG,633,,,015.L11,,,,,
2289,0831AL50,,,,,RENSEANLEGG,831,,,019.DB1,,,,,
2290,1149AL97,,,,,RENSEANLEGG,1149,,,039.71,,,,,
2291,1244AL00,,,,,RENSEANLEGG,1244,,,054.2,,,,,
2292,1244AL01,,,,,RENSEANLEGG,1244,,,054.2,,,,,
2293,1251AL00,,,,,RENSEANLEGG,1251,,,061.A,,,,,
2294,1253AL06,,,,,RENSEANLEGG,1253,,,060.51,,,,,
2295,1264AL10,,,,,RENSEANLEGG,1264,,,065.3,,,,,
2296,1264AL14,,,,,RENSEANLEGG,1264,,,066.2,,,,,
2297,1417AL09,,,,,RENSEANLEGG,1417,,,070.7,,,,,
2298,1421AL16,,,,,RENSEANLEGG,1421,,,072.E0,,,,,
2299,1422AL02,,,,,RENSEANLEGG,1422,,,073.A11,,,,,
2300,1430AL00,,,,,RENSEANLEGG,1430,,,083.C9,,,,,
2301,0430AL03,,,,,RENSEANLEGG,430,,,002.LBZ,,,,,
2302,0514AL53,,,,,RENSEANLEGG,514,,,002.DHBA2,,,,,
2303,1851AL04,,,,,RENSEANLEGG,1851,,,177.631,,,,,
2304,1856AL00,,,,,RENSEANLEGG,1856,,,183.0,,,,,
2305,1859AL00,,,,,RENSEANLEGG,1859,,,181.1,,,,,
2306,1859AL01,,,,,RENSEANLEGG,1859,,,181.1,,,,,
2307,1859AL06,,,,,RENSEANLEGG,1859,,,181.3110,,,,,
2308,1920AL00,,,,,RENSEANLEGG,1920,,,190.70,,,,,
2309,2004AL25,,,,,RENSEANLEGG,2004,,,215.11,,,,,
2310,1848AL07,,,,,RENSEANLEGG,1848,,,169.310,,,,,
2311,1848AL09,,,,,RENSEANLEGG,1848,,,169.210,,,,,
2312,1848AL12,,,,,RENSEANLEGG,1848,,,169.6,,,,,
2313,1865AL36,,,,,RENSEANLEGG,1865,,,179.411,,,,,
2314,1931AL04,,,,,RENSEANLEGG,1931,,,194.42,,,,,
2315,1931AL05,,,,,RENSEANLEGG,1931,,,194.1,,,,,
2316,1931AL06,,,,,RENSEANLEGG,1931,,,194.1,,,,,
2317,1938AL10,,,,,RENSEANLEGG,1938,,,203.83,,,,,
2318,1940AL00,,,,,RENSEANLEGG,1940,,,206.1A0,,,,,
2319,1940AL02,,,,,RENSEANLEGG,1940,,,206.33,,,,,
2320,1940AL03,,,,,RENSEANLEGG,1940,,,206.33,,,,,
2321,1940AL05,,,,,RENSEANLEGG,1940,,,206.33,,,,,
2322,1940AL07,,,,,RENSEANLEGG,1940,,,206.51,,,,,
2323,1149AL70,,,,,RENSEANLEGG,1150,,,040.1,,,,,
2324,1837AL45,,,,,RENSEANLEGG,1837,,,159.8110,,,,,
2325,1805AL04,,,,,RENSEANLEGG,1805,,,174.12,,,,,
2326,1848AL11,,,,,RENSEANLEGG,1848,,,169.6,,,,,
2327,1848AL20,,,,,RENSEANLEGG,1848,,,168.10,,,,,
2328,1850AL05,,,,,RENSEANLEGG,1850,,,171.9,,,,,
2329,1850AL08,,,,,RENSEANLEGG,1850,,,171.9,,,,,
2330,1850AL10,,,,,RENSEANLEGG,1850,,,171.9,,,,,
2331,1247AL90,,,,,RENSEANLEGG,1247,,,059.21,,,,,
2332,1247AL94,,,,,RENSEANLEGG,1247,,,059.21,,,,,
2333,1264AL11,,,,,RENSEANLEGG,1264,,,066.2,,,,,
2334,0618AL01,,,,,RENSEANLEGG,618,,,012.JD2,,,,,
2335,0618AL20,,,,,RENSEANLEGG,618,,,012.CDD1,,,,,
2336,0619AL63,,,,,RENSEANLEGG,619,,,012.CEC1B,,,,,
2337,1827AL05,,,,,RENSEANLEGG,1827,,,154.520,,,,,
2338,1837AL44,,,,,RENSEANLEGG,1837,,,159.920,,,,,
2339,1264AL01,,,,,RENSEANLEGG,1264,,,066.2,,,,,
2340,1504AL19,,,,,RENSEANLEGG,1504,,,101.52,,,,,
2341,0515AL45,,,,,RENSEANLEGG,515,,,002.DHA7,,,,,
2342,0633AL24,,,,,RENSEANLEGG,633,,,015.JBC1,,,,,
2343,1146AL20,,,,,RENSEANLEGG,1146,,,039.42,,,,,
2348,1256AL19,,,,,RENSEANLEGG,1256,,,059.1,5.248621914,60.53022062,,,
2349,1256AL20,,,,,RENSEANLEGG,1256,,,059.1,5.248245199,60.51583741,,,
2350,1135AL05,,,,,RENSEANLEGG,1135,,,037.32,6.253096309,59.63098169,,,
2351,0709AL10,,,,,RENSEANLEGG,0709,,,015.B1,10.0451738,59.15384434,,,
2352,0709AL13,,,,,RENSEANLEGG,0709,,,015.5A,9.935252753,59.01111039,,,
2353,1243AL35,,,,,RENSEANLEGG,1243,,,055.71,5.513438745,60.19012828,,,
2354,1922AL01,,,,,RENSEANLEGG,1922,,,196.AA5,18.4834184,69.01198371,,,
2355,0137AL23,,,,,RENSEANLEGG,0137,,,003.B2,10.78298822,59.43530304,,,
2356,1119AL10,,,,,RENSEANLEGG,1119,,,028.23,5.597585999,58.63112271,,,
2357,0137AL22,,,,,RENSEANLEGG,0137,,,003.C0,10.85845189,59.44644882,,,
2358,1256AL18,,,,,RENSEANLEGG,1256,,,059.21,5.203949899,60.51169814,,,
2359,1942AL07,,,,,RENSEANLEGG,1942,,,206.522,20.75841757,69.81269372,,,
2360,1243AL36,,,,,RENSEANLEGG,1243,,,056.1,5.334387864,60.17070524,,,
2361,1243AL37,,,,,RENSEANLEGG,1243,,,056.1,5.363075076,60.13545382,,,
2362,1256AL21,,,,,RENSEANLEGG,1256,,,059.22,4.991137717,60.59321757,,,
2363,1235AL95,,,,,RENSEANLEGG,1235,,,062.J,6.492842153,60.85419196,,,
2364,1112AL06,,,,,RENSEANLEGG,1112,,,026.B22,6.579378629,58.40898001,,,
2365,1504AL70,,,,,RENSEANLEGG,1504,,,101.52,,,,,
2366,1621AL20,,,,,RENSEANLEGG,1621,,,133.423,0.0,,,,
2367,1621AL21,,,,,RENSEANLEGG,1621,,,133.423,0.0,,,,
2368,0437AL05,Tynset nye renseanlegg,,,,RENSEANLEGG,0437,,,002.P10,10.7931494405,62.278903272,,,
2369,0538AL43,Synfjell Øst AS (renseanlegg),,,,RENSEANLEGG,0538,,,012.EDAB5,9.93604264758,61.0787948018,,,
2370,0619AL68,Sundre RA (nytt RA),,,,RENSEANLEGG,0619,,,012.CF2,8.5915713704,60.6380660849,,,
2371,0706AL17,Knattholmen Leirsted,,,,RENSEANLEGG,0706,,,014.51,10.3237898479,59.1257961833,,,
2372,1002AL08,Eigebrekk Øst Kloakk AS,,,,RENSEANLEGG,1002,,,022.322,7.60787019956,58.0109598175,,,
2373,1142AL19,Skorpefjell,,,,RENSEANLEGG,1142,,,034.4,5.69385434621,59.0588307295,,,
2374,1253AL20,Hjellvik bustadfelt,,,,RENSEANLEGG,1253,,,060.40,5.41297024681,60.5538765004,,,
2375,1256AL22,Kårbø,,,,RENSEANLEGG,1256,,,066.4,5.10121608578,60.6072642311,,,
2376,1256AL23,Landsvik,,,,RENSEANLEGG,1256,,,059.1,5.05606804656,60.6050127601,,,
2377,1535AL23,GJERMUNDNES,,,,RENSEANLEGG,1535,,,102.710,7.17529599512,62.6238450614,,,
2378,1627AL01,Botngård renseanlegg (nytt RA),,,,RENSEANLEGG,1627,,,134.310,9.80801082382,63.7666607045,,,
2379,1927AL07,Brennlia,,,,RENSEANLEGG,1927,,,194.52,17.7593572088,69.1662075188,,,
2380,2014AL16,Øksfjord U3,,,,RENSEANLEGG,2014,,,211.50,,,,,
2381,2014AL17,Øksfjord U4,,,,RENSEANLEGG,2014,,,211.50,,,,,
2382,0215AL39,Båtstø vann og avløp,,,,RENSEANLEGG,,,,005.1,10.60988444664266,59.6972272333435,,,
2383,0301AL33,Wyllerløypa RA,,,,RENSEANLEGG,,,,007.B1,10.665770548744094,60.03789215981837,,,
2384,0604AL91,Rønningsdalen-Lortebuseter,,,,RENSEANLEGG,,,,015.DZ,9.417607913251535,59.73804193168182,,,
2385,0620AL68,Holsåsen RA Øvre Kløkk,,,,RENSEANLEGG,,,,012.CFA3,8.323949642791058,60.621996451101644,,,
2386,0620AL69,Holsåsen RA Melset,,,,RENSEANLEGG,,,,012.CFA3,8.305046939635382,60.62663141526981,,,
2387,0621AL55,Storvassåsen RA,,,,RENSEANLEGG,,,,015.GAB,9.22636133081262,60.172779256430715,,,
2388,0827AL07,Kovstulheia Russmarken renseanlegg,,,,RENSEANLEGG,,,,,,,,,
2389,0935AL57,Skisland RA,,,,RENSEANLEGG,,,,021.A71,7.910985870141047,58.3448576549695,,,
2390,1002AL13,Sjøbodvik renseanlegg,,,,RENSEANLEGG,,,,023.1,7.361521483927049,58.02643363551547,,,
2391,1133AL30,Mosnes,,,,RENSEANLEGG,,,,035.11,6.030281161370637,59.150100474038204,,,
2392,1133AL31,Ølesund på Randøy,,,,RENSEANLEGG,,,,034.2,6.100348188414653,59.224568833079296,,,
2393,1141AL42,Ørelunden Nesheim,,,,RENSEANLEGG,,,,034.6,5.885647788242232,59.26138957092889,,,
2394,1224AL30,Industriområdet på Husnes,,,,RENSEANLEGG,,,,045.1,5.772073742089017,59.877316830514886,,,
2395,1224AL31,Bogsnes (tidligare Søral sin),,,,RENSEANLEGG,,,,045.1,5.740502074477201,59.86784871331977,,,
2396,1224AL33,Matre slamavskiljar,,,,RENSEANLEGG,,,,042.7B,6.015405079397701,59.85824035048135,,,
2397,0821AL05,,,,,RENSEANLEGG,821,,,016.CA31,,,,,
2398,1431AL13,,,,,RENSEANLEGG,1431,,,084.D3,,,,,
2399,1755AL02,,,,,RENSEANLEGG,1755,,,143.830,,,,,
2400,1424AL07,,,,,RENSEANLEGG,1424,,,074.BA0,,,,,
2401,1832AL07,,,,,RENSEANLEGG,1832,,,155.B20,,,,,
2402,0604AL93,Pikerfoss camping,,,,RENSEANLEGG,0604,,,015.E1,9.609973303428687,59.71771880018236,,,
2403,1717AL21,Lillevik,,,,RENSEANLEGG,1717,,,125.42,10.899797194682492,63.61142705255326,,,
2404,1449AL33,Tenden kloakk RA,,,,RENSEANLEGG,1449,,,088.B21,6.865431704888317,61.93460999461706,,,
2405,1546AL14,Husøyvågen avløpsanlegg,,,,RENSEANLEGG,1546,,,106.1,6.54125368851215,62.86150509066952,,,
2406,0215AL38,Ytre Hallangspollen Vann- og avløpslag,,,,RENSEANLEGG,0215,,,005.1,10.626868625822977,59.69092491373612,,,
2407,1246AL28,Tellnes,,,,RENSEANLEGG,1246,,,057.1,5.091130456220797,60.28369449070174,,,
2408,1263AL37,Vahaugen,,,,RENSEANLEGG,1263,,,064.71,5.393299851657756,60.60898974123538,,,
2409,1617AL15,Badstuvik,,,,RENSEANLEGG,1617,,,117.210,9.143669165399784,63.53415838161871,,,
2410,1246AL27,Haganes,,,,RENSEANLEGG,1246,,,057.1,5.114068965627929,60.2779050237409,,,
2411,1516AL28,U 28 Eiksund Indre,,,,RENSEANLEGG,,,,096.120,,,,,
2412,1525AL24,Geiranger Avløpsrenseanlegg,,,,RENSEANLEGG,,,,098.8,,,,,
2413,0941AL25,Hartevatn RA,,,,RENSEANLEGG,,,,021.J7,,,,,
2414,2015AL03,Hasvik,,,,RENSEANLEGG,,,,216.53,,,,,
2415,1820AL12,Johan Falkbergets gate,,,,RENSEANLEGG,,,,150.2,,,,,
2416,1432AL08,Førde renseanlegg,,,,RENSEANLEGG,,,,084.CB,,,,,
2417,1657AL43,Buvika renseanlegg,,,,RENSEANLEGG,,,,122.1B,,,,,
2418,1657AL42,Børsa renseanlegg,,,,RENSEANLEGG,,,,122.1B,,,,,
2419,1824AL06,Volstad,,,,RENSEANLEGG,,,,152.2A0,,,,,
2420,0215AL40,Folkvang og Rødsholtet avløpslag,,,,RENSEANLEGG,0215,,,005.3B,10.705428113555941,59.685598400892346,,,
2421,1617AL16,Aurn,,,,RENSEANLEGG,1617,,,117.11,8.981925747811307,63.60565475331622,,,
2422,1224AL32,Klubbavikjo,,,,RENSEANLEGG,1224,,,042.922,5.769206206966055,59.83302453993372,,,
2423,1259AL09,Blomgangstø,,,,RENSEANLEGG,1259,,,058.2,4.8944246718196975,60.53837730457393,,,
2424,2014AL14,Øksfjord U1,,,,RENSEANLEGG,2014,,,211.50,22.34581987513727,70.24624806613735,,,
2425,1224AL29,Neslia Rosendal,,,,RENSEANLEGG,1224,,,045.40,5.982814856919201,60.000532984153075,,,
2426,0105AL21,Sandåskroken RA,,,,RENSEANLEGG,0105,,,002.A5B,,,,,
2427,0513AL65,GROTLI RENSEANLEGG,,,,RENSEANLEGG,0513,,,002.DHJ7,,,,,
2428,0621AL57,Halvorseth Camping RA,,,,RENSEANLEGG,0621,,,012.BB4A4,,,,,
2429,0709AL14,Solåsen renseanlegg,,,,RENSEANLEGG,0709,,,015.22,,,,,
2430,0940AL11,Brokke vatn og avlaupsanlegg,,,,RENSEANLEGG,0940,,,021.EA12,7.453442890352073,59.09628868472362,,,
2431,1102AL20,Li Hyttekomfort,,,,RENSEANLEGG,1102,,,029.21,,,,,
2432,1102AL21,Lauvik,,,,RENSEANLEGG,1102,,,030.11,,,,,
2433,1102AL22,Selvik,,,,RENSEANLEGG,1102,,,030.11,,,,,
2434,1130AL43,Ådnanes,,,,RENSEANLEGG,1130,,,032.2,,,,,
2435,1256AL24,Eikeland,,,,RENSEANLEGG,1256,,,059.21,,,,,
2436,1263AL38,Stormyra Mongstad,,,,RENSEANLEGG,1263,,,065.40,,,,,
2437,1263AL39,Leknes Midtgård,,,,RENSEANLEGG,1263,,,064.72,,,,,
2438,1263AL41,Seim,,,,RENSEANLEGG,1263,,,065.210,,,,,
2439,1263AL42,Ørnetua,,,,RENSEANLEGG,1263,,,065.40,,,,,
2440,1526AL14,RA Overøye,,,,RENSEANLEGG,1526,,,100.2C,,,,,
2441,1804AL34,Valnes,,,,RENSEANLEGG,1804,,,162.11,,,,,
2442,1902AL32,Straumsbukta,,,,RENSEANLEGG,1902,,,197.41,18.6724994384121,69.56286107150072,,,
2443,2014AL15,Øksfjord U2,,,,RENSEANLEGG,2014,,,211.50,,,,,
2444,2111AL00,Longyearbyen avløp,,,,RENSEANLEGG,,,,,,,,,
2465,1245AL12,,,,,RENSEANLEGG,1245,,,057.1,5.157082379,60.22437585,,,
2466,1504AL71,,,,,RENSEANLEGG,1504,,,101.52,6.388666898,62.48381515,,,
2467,1714AL36,,,,,RENSEANLEGG,1714,,,124.A2Z,11.07911748,63.49936739,,,
2468,1866AL11,Stokmarknes,,,,RENSEANLEGG,1866,,,184.120,14.9215235506,68.5687581337,,,
2469,1557AL14,Søvika,,,,RENSEANLEGG,1557,,,108.223,7.599409858044379,62.932531231544885,,,
2470,0604AL92,Skrim - Omholtfjell renseanlegg,,,,RENSEANLEGG,3006,,,015.C6B,9.759300061848053,59.505362152518586,,,
2471,1029AL13,Lande Eiendom Invest renseanlegg,,,,RENSEANLEGG,4205,,,023.1,7.4130415956859546,58.009406827400205,,,
2472,1224AL39,Eidsvik SA,,,,RENSEANLEGG,4617,,,042.94,5.685609904060654,59.790564970038666,,,
2479,0235AL63,Onsrud rekkehus,,,,RENSEANLEGG,0235,,,002.D2Z,11.285646535069992,60.13012929180568,,,
2480,0420AL55,Vestmarka renseanlegg,,,,RENSEANLEGG,0420,,,313.6Z,11.99241526335225,59.92555284776351,,,
2481,0605AL36,RA Nes i Ådal,,,,RENSEANLEGG,0605,,,012.H10,9.997441366885239,60.55799442618049,,,
2482,0618AL24,Hemsedal Golf Alpin,,,,RENSEANLEGG,0618,,,012.CDB11,8.742263587015964,60.78724807044287,,,
2483,0619AL70,"Trollberget hyttefelt, Skjervheim",,,,RENSEANLEGG,0619,,,012.CE3A22Z,8.60594468620855,60.673690886780975,,,
2484,0619AL76,Skrindehaugen H23-H21,,,,RENSEANLEGG,0619,,,,,,,,
2485,0619AL80,"Nystølsameiga, Nordre Øknevatn",,,,RENSEANLEGG,0619,,,,,,,,
2486,0619AL83,Venehaug,,,,RENSEANLEGG,0619,,,012.CE30,8.673828934999078,60.71322567949985,,,
2487,0624AL76,"Damåsen Pukk, brakkeby",,,,RENSEANLEGG,0624,,,,,,,,
2488,0628AL70,Knatvoldstranda Camping,,,,RENSEANLEGG,0628,,,010.32,10.475354967045632,59.52467073443501,,,
2489,0628AL71,Rødtangen Camping,,,,RENSEANLEGG,0628,,,011.1,10.42009136532513,59.52925198936661,,,
2490,0628AL72,Steinerskolen i Hurum,,,,RENSEANLEGG,0628,,,009.3Z,10.495786507452282,59.63305895571688,,,
2491,0631AL40,Sølvseter 2 renseanlegg,,,,RENSEANLEGG,0631,,,015.DZ,9.47905944073699,59.7525052019415,,,
2492,0632AL54,Søre Risteigen infiltrasjonsanlegg,,,,RENSEANLEGG,0632,,,015.G60,9.191876653980325,60.038460779340895,,,
2493,0716AL37,Nedre Hellandvei renseanlegg,,,,RENSEANLEGG,0716,,,013.2,10.3661983181374,59.4522372401861,,,
2494,0806AL34,Flekkeråsen avløpsanlegg,,,,RENSEANLEGG,0806,,,016.AC2D,9.42018165156535,59.3782684758034,,,
2495,0817AL47,Skålbuvatnet renseanlegg,,,,RENSEANLEGG,0817,,,017.F2B,8.72822659496954,59.094891463709,,,
2496,1002AL17,Lian vest hyttefelt,,,,RENSEANLEGG,1002,,,022.312,7.634206148951242,58.04603688189935,,,
2497,1029AL03,Sjøllingstad renseanlegg,,,,RENSEANLEGG,1029,,,022.4B,7.38749130704121,58.0675596096424,,,
2498,1221AL23,Skjersholmane,,,,RENSEANLEGG,1221,,,044.4,5.45973964089266,59.74850462437595,,,
2499,1221AL25,Grunnavågen,,,,RENSEANLEGG,1221,,,044.4,5.384903557063617,59.770535809702956,,,
2500,1224AL34,Korsneset RA,,,,RENSEANLEGG,1224,,,045.22,5.87598854082861,59.94313050613441,,,
2501,1224AL35,"Kvednavik hytteområde, Fjelberg",,,,RENSEANLEGG,1224,,,042.94,5.671741782332041,59.713599605218825,,,
2502,1224AL36,Årsnes SA,,,,RENSEANLEGG,1224,,,045.40,6.019909203006947,60.053415140673856,,,
2503,1224AL37,Sandvikjo SA,,,,RENSEANLEGG,1224,,,042.94,5.664654970252223,59.79595719022782,,,
2504,1233AL07,Hotell og Apartment,,,,RENSEANLEGG,1233,,,,,,,,
2505,1253AL22,Haus silanlegg,,,,RENSEANLEGG,1253,,,060.3,5.497103036655008,60.45140108960991,,,
2506,1860AL32,Neset,,,,RENSEANLEGG,1860,,,180.340,13.565868250609176,68.11940795519477,,,
2507,1931AL32,Lunde renseanlegg,,,,RENSEANLEGG,1931,,,193.54,18.065781084113446,69.2323823637829,,,
2523,1002AL11,Saudalsheia- Grasdalen,,,,RENSEANLEGG,,,,022.311,7.652851787249057,58.01740874914011,,,
2524,1002AL16,Lillestøl renseanlegg,,,,RENSEANLEGG,,,,022.321,7.6147843545898874,58.02606412960487,,,
2525,1102AL23,Vier,,,,RENSEANLEGG,,,,029.21,5.899614952014024,58.9580800993924,,,
2526,1133AL29,Følsvik,,,,RENSEANLEGG,,,,035.11,6.053537643728564,59.17358985095859,,,
2527,1133AL32,Hundsnes,,,,RENSEANLEGG,,,,035.21,6.121563971319635,59.2209877862147,,,
2528,1133AL33,Årdal - Hortane,,,,RENSEANLEGG,,,,033.21,6.16510530516968,59.14872091749414,,,
2529,1141AL43,Østabøvågen Talgje,,,,RENSEANLEGG,,,,034.4,5.7140595244949655,59.09989644975109,,,
2530,1224AL28,"Gjermundshavn, Hamnavågen",,,,RENSEANLEGG,,,,053.43,5.9163568221598934,60.062567383636306,,,
2531,1504AL06,RA1 Hessa,,,,RENSEANLEGG,,,,101.52,6.124181457279568,62.456571202643545,,,
2532,1504AL72,RA20 Flatholmen,,,,RENSEANLEGG,,,,101.52,6.180889339740909,62.480310559886014,,,
2533,0618AL23,Jonsstølane driftsselskap,,,,RENSEANLEGG,0618,,,012.JD10,8.789005270656494,60.88233654235123,,,
2534,0619AL79,Bergstølhovda hyttefelt,,,,RENSEANLEGG,0619,,,,,,,,
2535,1238AL21,Nye Notaneset renseanlegg,,,,RENSEANLEGG,1238,,,,,,,,
2536,1244AL04,Vik,,,,RENSEANLEGG,1244,,,,,,,,
